site,plot,date,observer,start_time,activity,participants,temp_F,wind_km_h,Clouds_pct,humidity_pct,notes,year,season,
Oka,Town,7/11/2017,J. Heiser,9:22,AM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",85.2,8.7,,,,2017,summer,
Oka,River,7/11/2017,J. Heiser,10:36,AM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",87.7,11.8,,,,2017,summer,
Oka,Town,7/11/2017,J. Heiser,11:52,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Oka,Town,7/11/2017,J. Heiser,11:52,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,Town,7/11/2017,J. Heiser,13:04,PM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",93.8,3.2,,,,2017,summer,
Oka,River,7/11/2017,J. Heiser,14:16,PM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",94.8,15.9,,,,2017,summer,
Oka,River,7/11/2017,J. Heiser,14:50,Bee bowls up,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,River,7/11/2017,J. Heiser,15:28,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Oka,River,7/11/2017,J. Heiser,15:28,Milkweed transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Oka,Town,7/11/2017,J. Heiser,16:10,Bee bowls up,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,7:28,Set up,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,7:43,Bee bowls down,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",80.2,5.4,,,,2017,summer,
Davis,Townnew,7/12/2017,J. Heiser,8:18,Bee bowls down,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",84.6,6.1,,,,2017,summer,
Davis,Townnew,7/12/2017,J. Heiser,8:55,AM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",85.3,11.1,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,9:53,AM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",86.8,9.6,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,10:40,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,10:40,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Townnew,7/12/2017,J. Heiser,13:03,PM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",94.5,7,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,13:54,PM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",95.5,5.4,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,14:25,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Davis,Cedarsnew,7/12/2017,J. Heiser,14:40,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Townnew,7/12/2017,J. Heiser,14:55,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,8:50,Set up,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,9:07,Bee bowls down,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",90.6,4.7,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,9:29,AM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",92.6,3.9,,,,2017,summer,
Davis,Townnew,7/13/2017,J. Heiser,10:30,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Davis,Townnew,7/13/2017,J. Heiser,10:30,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,11:54,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,11:54,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,13:28,PM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",95.7,8.9,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,14:00,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Davis,Middlenew,7/13/2017,J. Heiser,15:30,Bee bowls up,"B. Harter, J. Heiser, M. Caballero",NA,NA,,,,2017,summer,
