"","SWG_ID","site.plot","year","Method","Order","Family","Genus","Species","M.F","full_plant_sp","plot","taxon","insect.type","Genus_species","USDA_name","USDA_code"
"15513","SWG22_1875","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15514","SWG22_1876","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15515","SWG22_1877","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15516","SWG22_1878","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15517","SWG22_1879","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15518","SWG22_1880","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15519","SWG22_1881","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15520","SWG22_1882","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15521","SWG22_1883","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15522","SWG22_1884","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15523","SWG22_1885","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15524","SWG22_1886","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15525","SWG22_1887","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15526","SWG22_1888","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15527","SWG22_1889","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15528","SWG22_1890","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15529","SWG22_1891","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15530","SWG22_1892","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15531","SWG22_1893","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15532","SWG22_1894","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15533","SWG22_1895","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15534","SWG22_1896","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15535","SWG22_1897","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15536","SWG22_1898","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15537","SWG22_1899","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15538","SWG22_1900","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15539","SWG22_1901","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15540","SWG22_1902","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15541","SWG22_1903","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15542","SWG22_1904","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15543","SWG22_1905","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15544","SWG22_1906","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15545","SWG22_1907","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15546","SWG22_1908","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15547","SWG22_1909","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15548","SWG22_1910","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15549","SWG22_1911","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15550","SWG22_1912","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15551","SWG22_1913","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15552","SWG22_1914","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15553","SWG22_1915","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15554","SWG22_1916","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15555","SWG22_1917","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15556","SWG22_1918","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15557","SWG22_1919","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15558","SWG22_1920","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15559","SWG22_1921","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15560","SWG22_1922","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15561","SWG22_1923","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15562","SWG22_1924","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15563","SWG22_1925","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15564","SWG22_1952","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Scelionidae?",NA,NA,NA,NA,"Crow Hill","Hymenoptera_Scelionidae?__","wasp",NA,"new croton Oka Highway fall 17","OkaCroton"
"15565","SWG22_0397","Hagerman Crow Hill","2022","netting","Hymenoptera","Sphecidae","Spex","pensylvanicus",NA,"Dalea candida","Crow Hill","Hymenoptera_Sphecidae_Spex_pensylvanicus","wasp","Spex_pensylvanicus","Dalea candida","DACA7"
"15566","SWG22_0435","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15567","SWG22_0436","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15568","SWG22_0437","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15569","SWG22_0446","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15570","SWG22_0447","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15571","SWG22_0448","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15572","SWG22_0449","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15573","SWG22_0450","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15574","SWG22_0451","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15575","SWG22_0452","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15576","SWG22_0453","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15577","SWG22_0454","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15578","SWG22_0455","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15579","SWG22_0456","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15580","SWG22_0457","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15581","SWG22_0458","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15582","SWG22_0459","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15583","SWG22_0460","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15584","SWG22_0461","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15585","SWG22_0462","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15586","SWG22_0463","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15587","SWG22_0464","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15588","SWG22_0465","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15589","SWG22_0466","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15590","SWG22_0467","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15591","SWG22_0468","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15592","SWG22_0469","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15593","SWG22_0470","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15594","SWG22_0471","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15595","SWG22_0472","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15596","SWG22_0473","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15597","SWG22_0474","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15598","SWG22_0475","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15599","SWG22_0476","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15600","SWG22_0477","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Dalea candida","Meadow Pond","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Dalea candida","DACA7"
"15601","SWG22_0419","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15602","SWG22_0421","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15603","SWG22_0424","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15604","SWG22_0425","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15605","SWG22_0426","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15606","SWG22_0427","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15607","SWG22_0428","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15608","SWG22_0481","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15609","SWG22_0484","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15610","SWG22_0485","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15611","SWG22_0486","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15612","SWG22_0489","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Dalea candida","DACA7"
"15613","SWG22_0478","Hagerman Meadow Pond","2022","netting","Hymenoptera","Apidae","Bombus","griseocollis",NA,"Dalea candida","Meadow Pond","Hymenoptera_Apidae_Bombus_griseocollis","bee","Bombus_griseocollis","Dalea candida","DACA7"
